dataset,BernoulliNB,ComplementNB,"DW-NB(k=15,CV-λ)","DW-NB(k=15,λ=0.5)","DW-NB(k=30,λ=0.5)","DW-NB(k=5,λ=0.5)",DW-NB(w1-only),DW-NB(w2-only),DW-NB(w3-only),GaussianNB,MultinomialNB,NB+kNN-Ensemble
ozone-level-8hr,0.02339039101988928,0.025962363996569277,0.0116932693272454,0.028673648675466182,0.03105808968846832,0.025842805959844912,0.030732018449938062,0.03068223715157403,0.030149727466592408,0.024602736161502752,0.012640616598065525,0.01779132896405111
page-blocks,0.013331889759629189,0.013143314367983699,0.005772463556076098,0.008798804875602046,0.008138278334545545,0.008031844381977713,0.008569417510908157,0.009415920930127858,0.008057452051545363,0.016925375354468124,0.0020149253984719823,0.008515572332353914
parkinsons,0.11657305881449372,0.059626198371725746,0.042347472256183405,0.10156331134891783,0.10591695859880432,0.09845257338732555,0.10196825671508974,0.1055714333176018,0.09891803599090283,0.11316394982753979,0.04935943184616237,0.05704244968962263
pendigits,0.011674722693298714,0.008646754747549872,0.0018052345508174827,0.005668342419891482,0.007453426195842347,0.004090837206795074,0.005336983405366854,0.005521770428985109,0.005802362125395475,0.010482718733713117,0.008539195357242015,0.005408805683879344
ringnorm,0.009387688907060111,0.00878741148887545,0.0023978398137413305,0.010377912436145048,0.006436952088676933,0.013618904263248051,0.01097581716927106,0.010647542194967947,0.008655287799097203,0.0023978398137413136,0.00016986265905035558,0.006365646252463265
satimage,0.018826168026902748,0.006119599058137684,0.006320405052168904,0.011120871768904762,0.010913627320634936,0.00832433775028986,0.010226574978580531,0.010952666845908508,0.00939008526846849,0.014122546283341511,0.009154864652856748,0.012936751499873196
scene,0.03458180883902071,0.010867346473993296,0.006989908313263198,0.02410521117642411,0.02432675172289558,0.02226958753935332,0.02346055413794715,0.023445098426407886,0.024064900115912932,0.024722344086148478,0.011018154852080509,0.015088602837150087
segment,0.018340944729305024,0.008532778717877517,0.005896550834531119,0.021624944165329472,0.018284147984202352,0.01661386037600741,0.017789429092100885,0.019771947898349455,0.021882314269047434,0.017915581647521404,0.025163812557299152,0.015899688627666227
semeion,0.02254283299162437,0.026081115506973417,0.018486964517261176,0.020587979119356094,0.024244878179324234,0.022605393673663696,0.020689164906837983,0.020551511130187782,0.02173245510144813,0.02911147304683767,0.021161286533660905,0.020741659447117734
sonar,0.09037690622167102,0.04680765732036282,0.04747200085508504,0.10546193427213073,0.10534003117627053,0.10814153789332816,0.10975647289049323,0.10355558439454442,0.11519273467278864,0.11579562883924241,0.06399047165047225,0.09857826151243296
spambase,0.012866869688787115,0.01591956671316406,0.007534734305821676,0.017876648998009767,0.016779401009136986,0.0185694065886682,0.01765558015770871,0.017465889826395388,0.018505746062732784,0.01552507884268791,0.009961854283573962,0.010435969355192178
texture,0.016616146292417783,0.0138639967252368,0.004511969004510725,0.013302344958438827,0.014738717055768399,0.010770597425687124,0.012252730950923217,0.011622317324997234,0.012696993562722199,0.016016979909923925,0.008246427217855753,0.01060424992414457
thyroid-ann,0.005326350545102704,0.03379708279938443,0.009259209224339449,0.019052858282022158,0.01771103071459403,0.02212042704137841,0.02001286072201784,0.019804195892035206,0.01904160790492238,0.016294621262344048,0.015391756650403782,0.02765910394224768
vehicle,0.042847332325356056,0.058757686599946166,0.019467649073032712,0.051395031068364315,0.05320209017533292,0.04077840831758281,0.05198674924944013,0.03724436418384481,0.04203621301173066,0.03416091805540262,0.0707717303790417,0.02719414709252813
vowel,0.037361686941675847,0.015551879769976407,0.03339489374652956,0.03393703191859731,0.016670867125243575,0.029701075409013896,0.021703429349695214,0.028695075577204476,0.024653624681058778,0.040632911557014206,0.020168402070122188,0.01913200593617596
waveform-5000,0.020663991327904415,0.0177964330262702,0.00949636918686061,0.019654930617287333,0.021433143998957235,0.016427727783730653,0.019900476715889025,0.019820523418907672,0.01840074036820092,0.02177803935714895,0.019577701656774183,0.014969867144260792
wilt,0.004636292508105973,0.03374733136221215,0.006889072936890292,0.007131295389336539,0.0075222623699517915,0.005453077117507636,0.006495236332750647,0.006141966588743453,0.005358901024062423,0.005568721072400084,0.000713759259602808,0.009705501558696946
wine,0.05652403790741433,0.05346671876506596,0.04052290941526898,0.035586812333778216,0.035915442063895714,0.027112936371818868,0.03547530907373487,0.03560133350496861,0.03569955582035113,0.034912909437918714,0.0371618005627786,0.030247410745040778
wine-quality-red,0.02597735432993187,0.0282551943211519,0.03170297755409766,0.029938660054505278,0.029938660054505278,0.029941750317445656,0.019346426991333612,0.021531499302751913,0.019888819975835487,0.03978618075586925,0.03454629976379746,0.02401112779085977
wine-quality-white,0.013732051618253164,0.0051903493589592386,0.013020446097403129,0.01387203614797044,0.01387203614797044,0.01387203614797044,0.019184610211234673,0.020103482653610828,0.018837177865311812,0.007428394985390972,0.0009639764257972255,0.013363960114917937
