dataset,BernoulliNB,ComplementNB,"DW-NB(k=15,CV-λ)","DW-NB(k=15,λ=0.5)","DW-NB(k=30,λ=0.5)","DW-NB(k=5,λ=0.5)",DW-NB(w1-only),DW-NB(w2-only),DW-NB(w3-only),GaussianNB,MultinomialNB,NB+kNN-Ensemble
mc1,0.009415081942691184,0.008739505884316474,0.002280168202578878,0.005249588185383329,0.005210473608870695,0.0050299037329760935,0.005605664804686346,0.005505501852669688,0.005383513913641871,0.006212313174067228,0.003682770604538364,0.003500239633596387
mfeat-factors,0.022941827844273517,0.019142804469625744,0.019042393893313882,0.017889633830448302,0.016682406578856387,0.021560002569548403,0.017905769235164043,0.017905769235164043,0.01832783737314849,0.019214785851355356,0.02515658592247752,0.018015753133957892
mfeat-karhunen,0.019159272529955012,0.01766538830928742,0.015397848204217314,0.013183688539120305,0.013172833051837678,0.015697406210744544,0.013728526370870225,0.01368116196278029,0.014334467866198505,0.018639305320574368,0.02007287673126716,0.01298028078807516
mozilla4,0.016417520773852837,0.011229392699969401,0.008019316053778749,0.010065553573244365,0.010210912842869112,0.010411895731908474,0.008946604526975236,0.011427557977340254,0.010117258394451979,0.013605861536521668,0.0003033407432355461,0.011427557977340254
optdigits,0.011153679107169686,0.014130539411522662,0.005329982592180419,0.025546185039587433,0.02588400260876792,0.026813254515154126,0.026382055697235854,0.02604676179082451,0.027392880401465685,0.03666889187602745,0.004728076049466059,0.011369542730649084
ozone-level-8hr,0.01748974593916855,0.017143150948650758,0.012628452091189932,0.018717233629356705,0.02081845339613831,0.017507003898011107,0.018755479635680528,0.01908064098125044,0.019143308253825698,0.018143541055653613,0.0001886016108750661,0.018388709224320465
page-blocks,0.011956055489566493,0.010545040477236315,0.005776670418051695,0.009790481885128606,0.009153750515327463,0.008985574946667902,0.009633190091172061,0.010436519156372545,0.009766301879922074,0.015918820991324523,0.005307939514976166,0.01014871499842903
parkinsons,0.11631746680072357,0.11748549559047711,0.05991331180954079,0.09781729203643157,0.09904513600455642,0.10158546312369056,0.09781729203643157,0.106352531623812,0.09070597453747918,0.12333663010009688,0.0631395691298072,0.106352531623812
pendigits,0.009766744907598088,0.009512813559929075,0.003249884821707581,0.005937111396321201,0.00713249981798106,0.004694388806496375,0.005768598216626544,0.005768598216626544,0.006045317637914096,0.010058997818637857,0.009515919982902845,0.006762827088707266
ringnorm,0.01887771231490682,0.011710253036997926,0.004020395808736081,0.008901907091234638,0.00791963279630479,0.013464055968596438,0.008821697629279302,0.00888637565195084,0.009093212082370478,0.004020395808736081,0.000779265279655568,0.00888637565195084
satimage,0.01889607128992921,0.0065919856969530325,0.009566797693368554,0.011195622499352987,0.011194060395287076,0.008734147877930344,0.011720974156305249,0.011853203829652083,0.011033223440545945,0.014550174248614151,0.011207854515500262,0.014520374022652674
scene,0.030422644741772784,0.0099324350355143,0.013767969458808775,0.020945846487039604,0.021574274713996294,0.01955312407307913,0.021137853887097408,0.021137853887097408,0.02147345056574466,0.021359406024187316,0.011355556420859331,0.020459914281530718
segment,0.030491927828222444,0.014355332238626131,0.017477803400252834,0.02556305659784415,0.017364833307776387,0.02035397351992735,0.021141906890021146,0.025798561733590696,0.02653423773954424,0.02120383672459036,0.024106388699647756,0.02083005004312908
semeion,0.02418045173071911,0.02614787112998838,0.017331926998563858,0.02140147886058062,0.025274033695629385,0.022683155152086597,0.023278420161012572,0.022841855852771084,0.022071982135344132,0.03166867100291547,0.018365122030054956,0.02178985900402144
sonar,0.09234772178495154,0.10750360152403685,0.11756531902562299,0.13086237065656026,0.1475713551839932,0.12100607320297753,0.13047200244341947,0.13047200244341947,0.11478465760399899,0.13225882260056981,0.12515584335978058,0.13047200244341947
spambase,0.014736768845222577,0.017353818206040147,0.00986506629283033,0.017379922313725656,0.016638529639212443,0.019083535663117934,0.017897722549970362,0.01796026694903078,0.017663383209382093,0.01572036745596664,0.007050383032522544,0.015230093307239194
texture,0.026007091307271198,0.015118967576546944,0.006362298457426186,0.01343692838845225,0.015203403743405374,0.011433947889119821,0.013902614223999205,0.013953006835185045,0.014545414812937746,0.018726957852824647,0.007385580535790912,0.011392329569091697
thyroid-ann,0.007833555433566126,0.021890501696068983,0.005081525590238057,0.01739397048921537,0.020051741214606643,0.01815055352315266,0.017868025046090592,0.017436445428915995,0.017644631391592856,0.014133584134834112,0.003203413385938106,0.025027256638119937
vehicle,0.06293534451660521,0.07453916638692948,0.03908855600807167,0.04729683229264879,0.05153752968226912,0.054256570678111446,0.04726618235516222,0.051709641221869176,0.038993794557484356,0.04602578961949302,0.0700175123314453,0.05431876843598196
vowel,0.060199711073948725,0.019156383631718503,0.04035015160422348,0.04567074964379502,0.040540591478270924,0.05138094773918364,0.061915726695564256,0.04108409615426331,0.05906208584313151,0.0329799829241802,0.020250469483101215,0.030536286850450768
waveform-5000,0.023120022281244528,0.021079505236862316,0.01850099701555049,0.023197524420073185,0.02434328777881733,0.017940352812140476,0.024228102606876085,0.02420154169986283,0.02210178528027739,0.02398495163213916,0.02091393582428575,0.02420154169986283
wilt,0.0009570275721110239,0.025806157751037055,0.007233609862281921,0.006797908102806421,0.007869303876686495,0.007962923106740821,0.00711941181230952,0.007560172974524122,0.005914828802882982,0.008603123506569544,0.0009570275721110239,0.007560172974524122
wine,0.07127787714842174,0.05945540406169215,0.037497142095030744,0.03757526479126888,0.03887277903639071,0.023342555502220627,0.03757526479126888,0.03757526479126888,0.04684855792842046,0.03887277903639071,0.04746143834726197,0.03757526479126888
wine-quality-red,0.03200460605421106,0.024070252835697747,0.02871142314327372,0.02610421326385985,0.02610421326385985,0.025835753537416604,0.031703317034116114,0.029541224645601907,0.021099720944475778,0.04031647792732901,0.034535910263561696,0.029389164946824232
wine-quality-white,0.013928742824871288,0.00895485590019627,0.015670858215117687,0.014393313785659523,0.014393313785659523,0.014393313785659523,0.016691171634517672,0.014589148410866126,0.01983986133681855,0.009115529798410047,0.0003014304832200397,0.014334574885832133
