dataset,BernoulliNB,ComplementNB,"DW-NB(k=15,CV-λ)","DW-NB(k=15,λ=0.5)","DW-NB(k=30,λ=0.5)","DW-NB(k=5,λ=0.5)",DW-NB(w1-only),DW-NB(w2-only),DW-NB(w3-only),GaussianNB,MultinomialNB,NB+kNN-Ensemble
mozilla4,0.017414572026450473,0.004338557217802528,0.06457760788116859,0.04883781067507699,0.044495598818161744,0.0682255027827309,0.047994143063904156,0.04818450025741197,0.05425809669075948,0.05667163903722823,0.0034536378706899796,0.023946752845736947
optdigits,0.10240071104441179,0.012841250438936202,0.03692759181345611,0.30581330502862764,0.3549553616646533,0.29685741700817464,0.3151244779563977,0.315275438038644,0.3095969568008758,0.8963809438978753,0.03442662844791193,0.04275155984503893
ozone-level-8hr,0.384150497906585,0.023742476428343887,0.09366087343776165,0.3630738882295193,0.443913464427974,0.26932988341185293,0.365283621511205,0.3657479395888526,0.3655899269665892,0.629457658693731,0.013438209920050195,0.06695661268778795
page-blocks,0.038754707125663646,0.006434486441407593,0.05294767830558353,0.16966230714036742,0.17137717036387243,0.15870671346881526,0.1738630567665067,0.16986224649934403,0.17480571049309948,0.23655244916073453,0.010940134904391526,0.045135771930097435
parkinsons,0.717932128627794,0.060370712447149096,0.06269940715131167,0.9172357880772531,0.9134069678896507,1.0306675011409976,0.9199167252626733,0.921729549165683,0.9165476535136325,1.4677654167764314,0.049454693288508274,0.1387629934064131
pendigits,0.07034794245855927,0.001968898638733831,0.034044442227878724,0.0508155509560714,0.06474044608563492,0.0459682029295029,0.05109833669984213,0.051274565189509985,0.05073327877484069,0.12174697030231503,0.016325730830440713,0.02859747123707813
ringnorm,0.023514923788123514,5.725920921172041e-05,0.010334206173696025,0.08010539377132145,0.04313293495064426,0.1194762070554903,0.07555612220269903,0.07553347078297573,0.07040557578007711,0.010334206173696039,6.400518395347796e-05,0.01090520836503792
satimage,0.20430902565001882,0.002673046293752434,0.06050739967110408,0.20824137519041686,0.20087931909303716,0.21852032885573144,0.2072758659870222,0.2075407096251073,0.21218747802351465,0.2730986073594092,0.019155468401455992,0.09065471740401194
scene,0.6120374442115397,0.030367693304036013,0.051272354731069954,0.6989382886622275,0.7041604672828725,0.6863540250035651,0.700208157727269,0.7002504658997579,0.7064555911829433,0.757060353992216,0.03351579589841629,0.05479176307051555
segment,0.08154818412864143,0.0037449027032983476,0.06164212415534338,0.2714899813881292,0.25810340616934113,0.3192312416686939,0.2609357698931036,0.2720810311999086,0.28255649298289937,0.39465861185461565,0.010567889126638466,0.06631770597628918
semeion,0.4569517612465417,0.05595071128222714,0.10984318722618377,0.9440618694497143,0.9859332904002274,1.0350854308372723,0.9448137933357278,0.9447734324391861,0.9524905260182317,0.9288817592663204,0.339600502028653,0.09268383021938784
sonar,0.5070231803098392,0.06102601856009784,0.12687579672493754,0.49366357065947564,0.49514684766942746,0.6205384859274368,0.4938505763413993,0.4938471595194246,0.49480028424371175,0.8620755824437463,0.06147027587054519,0.1597268188833102
spambase,0.07095980205552666,0.007379563460282706,0.10540220130215977,0.36033202196970127,0.37368927123216183,0.36195671082102343,0.3818096732679631,0.36100168490115586,0.3540460825232811,0.5522183958189213,0.00670386030579639,0.05459039477399971
texture,0.3758187723343012,0.00046313128222539993,0.02375838013425965,0.20165900750259264,0.22369893457597814,0.1685134841171974,0.20352102736804573,0.20217262668807623,0.20553609719036786,0.3902055837549116,0.004505093837598791,0.027216583765116258
thyroid-ann,0.015735804125132504,0.016550335896065436,0.1627133637554176,1.5700601998482209,1.7026603320139806,1.4132568793271558,1.5631054172250662,1.562655594800682,1.5534009835939677,0.33053527795979215,0.006803058678473827,0.09171279238391554
vehicle,0.4731367500183427,0.008114216882714095,0.138272427238618,0.2747844453666334,0.2670235786532895,0.27674603344851795,0.27617234319588496,0.2781710775877908,0.2633900506482591,0.43106228775092703,0.02551957372444183,0.08129817328265108
vowel,0.09466482696106568,0.0018836689273360608,0.030562365777303924,0.12999449453647152,0.13274464345040599,0.12060475634037471,0.12771814094899173,0.13415450030133472,0.13010083355935778,0.22822803831793803,0.019607400371306496,0.05208596826312031
waveform-5000,0.08244327855106387,0.002364985294513858,0.017101112946282918,0.05354424953492173,0.05371455386901144,0.04083911180718838,0.05460377631257333,0.0547740371894147,0.051326719503366265,0.10366380440614455,0.0041023286746445006,0.02588959844115841
wilt,0.012106646040296693,0.0010665467001020072,0.01529121650412718,0.014607286407122038,0.014758875985151139,0.05589403400379867,0.013312821461460355,0.013815730187999864,0.018808729924053826,0.023971567167222152,0.001882567442555814,0.011412805690207332
wine,0.21748309450258438,0.0197535397748502,0.20640513128768762,0.1112757316813136,0.11215720400458491,0.2057488801644687,0.11277210839887494,0.11389658027330296,0.10696907907945286,0.21212268868776588,0.040237967147033336,0.059956516403747204
wine-quality-red,0.07322195803573911,0.0016766461006243124,0.4581394635062965,0.21769015497457173,0.21769015497457173,0.35104455751690494,0.21902274257112828,0.20159758217244858,0.23702091639641149,0.1277541947679245,0.005802084107114809,0.14122857937106503
wine-quality-white,0.014749376635497745,0.0010710013134399344,0.33139399767592737,0.17939311152289356,0.17939311152289356,0.17939311152289356,0.1785703886011486,0.17044205808827337,0.196071869960287,0.049568688114979866,0.003724508113055159,0.0492479993507934
