dataset,BernoulliNB,ComplementNB,"DW-NB(k=15,CV-λ)","DW-NB(k=15,λ=0.5)","DW-NB(k=30,λ=0.5)","DW-NB(k=5,λ=0.5)",DW-NB(w1-only),DW-NB(w2-only),DW-NB(w3-only),GaussianNB,MultinomialNB,NB+kNN-Ensemble
robot_navigation,0.5777097782818685,0.5051941750570248,0.8569334824554289,0.7320904140635115,0.6710077765924478,0.8216900295009835,0.7395380311782558,0.7175633224301645,0.7459586594316902,0.5432422353871338,0.4424430258192471,0.6907352279184396
satellite,0.6863101102480454,0.3698318252911823,0.8896860092333947,0.821960397161628,0.8089686250900284,0.8429840465030976,0.8189967489973936,0.8185928850469159,0.8215661881458992,0.7776377546344004,0.41852580120603394,0.8289326068159717
segment,0.7088023109005411,0.40027971426363196,0.9446082777175139,0.881160098561773,0.8345791202767201,0.9329441166556025,0.8957040774189163,0.8806403085206325,0.886762999021397,0.776357519744852,0.766466797196929,0.8687758691605969
sonar,0.7504866940988896,0.7438658757337248,0.7900007924950716,0.697806269076292,0.6882608145308373,0.7768952190403933,0.7025032387732616,0.7025032387732616,0.7167231264370852,0.6773149881731118,0.7507494277121751,0.7025032387732616
spambase,0.8964799138399077,0.8356073394703769,0.9189204038415772,0.8257486447804192,0.821522598260483,0.8364204361843607,0.8264131164688473,0.8253349819871456,0.8263873094489265,0.8157618160242478,0.8804928179857235,0.8503613492007014
transfusion,0.644561940934198,0.6355118615756332,0.6427572950856387,0.5802475483313507,0.5683882510414227,0.6082110431231194,0.5899336446158363,0.5704295834765715,0.5901935569674125,0.5495690466772696,0.43247744621790424,0.5704295834765715
vehicle,0.4199011666025859,0.42460388940170085,0.6872110742230214,0.6113948048738331,0.569887350750934,0.6578904379130377,0.60574526371529,0.605741567954277,0.6282922872462338,0.4159964992797251,0.5296030915545088,0.5995186267417513
vowel,0.3457874936595765,0.23649096000545308,0.9175094333488956,0.8450004385386609,0.7966139020869868,0.9539327739215159,0.8582682860512374,0.7770652960365879,0.8960113792350788,0.6716564723491816,0.4573890267924581,0.7528176005566515
waveform,0.7695878968952116,0.68968503058926,0.8215878222369628,0.7995151472666879,0.7994323900985718,0.7998803148758563,0.8007455083996214,0.800509759371504,0.8006111061962061,0.7860839342287227,0.8079194580291107,0.800509759371504
wine,0.9281348281348281,0.8684426684426685,0.984049284049284,0.9839249639249639,0.9783305583305584,0.9892773892773892,0.9839249639249639,0.9839249639249639,0.9788600288600289,0.9783305583305584,0.9449475524475524,0.9839249639249639
yeast,0.3288911551860469,0.3625978194106337,0.5253632763761845,0.457044845773963,0.457044845773963,0.457044845773963,0.4695870336113928,0.4533714420793304,0.4736657683410407,0.22985883238708982,0.11722622613514337,0.3805964949469163
